auto_id,auto_brand,auto_model,auto_year,auto_value,id_cliente,city
2003Fo17217,Ford,Fiesta Street 1.0 8v 3p,2003,12000,25721,ITAGUAI
2003Fo20124,Ford,Fiesta Street 1.0 8v 3p,2003,11000,22753,ITAJAI
2003Fo22596,Ford,Fiesta Street 1.0 8v 3p,2003,10000,23072,ITAJAI
2003Fo32299,Ford,Fiesta Street 1.0 8v 3p,2003,9000,33021,ITAJAI
2002Fo27480,Ford,Fiesta Street 1.6 8v 95cv 5p,2002,9000,26170,ITAPECERICA DA SERRA
2003Fo17214,Ford,Fiesta Street 1.6 8v 95cv 5p,2003,10500,5307,ITAPEVI
2003Fo27004,Ford,Fiesta Street 1.6 8v 95cv 5p,2003,16000,11465,ITAPEVI
2003Fo31136,Ford,Fiesta Street 1.6 8v 95cv 5p,2003,20000,32908,ITAPIRA
2003Fo34943,Ford,Fiesta Street 1.6 8v 95cv 5p,2003,8000,21793,ITATIBA
2003Fo9800,Ford,Fiesta Street 1.6 8v 95cv 5p,2003,10000,29164,ITATIBA
2004Fo10734,Ford,Fiesta Street 1.6 8v 95cv 5p,2004,14000,20869,ITU
2004Fo20484,Ford,Fiesta Street 1.6 8v 95cv 5p,2004,17000,24700,ITU
2004Fo21298,Ford,Fiesta Street 1.6 8v 95cv 5p,2004,15000,28748,ITU
2002Fo21631,Ford,Fiesta Street/ Action 1.0 8v 5p,2002,11000,29986,ITURAMA
2002Fo22217,Ford,Fiesta Street/ Action 1.0 8v 5p,2002,11000,23431,IVOTI
2002Fo28406,Ford,Fiesta Street/ Action 1.0 8v 5p,2002,13000,4163,JABOATAO DOS GUARARAPES
2002Fo28499,Ford,Fiesta Street/ Action 1.0 8v 5p,2002,9500,5827,JABOATAO DOS GUARARAPES
2002Fo7903,Ford,Fiesta Street/ Action 1.0 8v 5p,2002,15000,25817,JABOTICABAL
2003Fo10121,Ford,Fiesta Street/ Action 1.0 8v 5p,2003,10402,33704,JABOTICABAL
2003Fo17152,Ford,Fiesta Street/ Action 1.0 8v 5p,2003,10000,9580,JARAGUA DO SUL
2003Fo24183,Ford,Fiesta Street/ Action 1.0 8v 5p,2003,10000,30075,JARAGUA DO SUL
2003Fo282,Ford,Fiesta Street/ Action 1.0 8v 5p,2003,10400,26169,JI PARANA
2003Fo3662,Ford,Fiesta Street/ Action 1.0 8v 5p,2003,10500,26830,JOAO MONLEVADE
2003Fo4792,Ford,Fiesta Street/ Action 1.0 8v 5p,2003,12000,3966,JOAO PESSOA
2004Fo20407,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,13000,23517,JOAO PESSOA
2004Fo29721,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,25000,24174,JOINVILLE
2004Fo30101,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,20000,31735,JOINVILLE
2004Fo31599,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,14000,32720,JUIZ DE FORA
2004Fo31747,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,13000,26475,JUNDIAI
2004Fo33521,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,12000,22364,LAGA DA PEDRA
2004Fo6055,Ford,Fiesta Street/ Action 1.0 8v 5p,2004,15000,25170,LAGAMAR
2005Fo14049,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,12000,22566,LAGOA VERMELHA
2005Fo19970,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,10000,6267,LAURO DE FREITAS
2005Fo26506,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,15000,35951,LEME
2005Fo26950,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,14000,22768,LIMEIRA
2005Fo27270,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,13000,29305,LIMEIRA
2005Fo29797,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,9000,18916,LONDRINA
2005Fo33718,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,15000,33892,LONDRINA
2005Fo358,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,13000,34436,LONDRINA
2005Fo3803,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,12000,24469,LOUVEIRA
2005Fo4952,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,12000,27404,LUCAS DO RIO VERDE
2005Fo5260,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,8000,2839,LUIS EDUARDO MAGALHAES
2005Fo8051,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,8000,5820,LUZILANDIA
2005Fo8112,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,10000,15761,MACAE
2005Fo8339,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,12090,30705,MACAE
2005Fo9986,Ford,Fiesta Street/ Action 1.0 8v 5p,2005,11994,11895,MACAIBA
2006Fo10063,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,24000,17734,MACAPA
2006Fo10476,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,12710,32491,MACAPA
2006Fo11945,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,17000,7705,MACEIO
2006Fo1609,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,15000,22487,MANAUS
2006Fo17263,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,13000,23366,MANAUS
2006Fo19055,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,10000,35265,MANAUS
2006Fo20521,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,12279,19105,MANAUS
2006Fo22273,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,10000,14374,MARIANA
2006Fo6803,Ford,Fiesta Street/ Action 1.0 8v 5p,2006,10000,29758,MARICA
2007Fo13151,Ford,Fiesta Street/ Action 1.0 8v 5p,2007,12000,31510,MARICA
2007Fo6972,Ford,Fiesta Street/ Action 1.0 8v 5p,2007,15000,31849,MARILIA
2007Fo8737,Ford,Fiesta Street/ Action 1.0 8v 5p,2007,16500,20390,MATA DE SAO JOAO
2003Fo11873,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,12450,18914,MAUA
2003Fo12264,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,15500,27814,MAUA
2003Fo12338,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,15000,17751,MAUA
2003Fo12466,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,12000,35381,MEDIANEIRA
2003Fo13824,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,9000,23888,MIRASSOL D'OESTE
2003Fo13837,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,10700,25659,MOGI DAS CRUZES
2003Fo14101,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14000,7232,MOGI GUACU
2003Fo15669,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,12000,34933,MOGI MIRIM
2003Fo16299,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,12000,35935,MONGAGUA
2003Fo1644,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14500,14604,NATAL
2003Fo17781,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,13000,26470,NATAL
2003Fo1941,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14000,28470,NATAL
2003Fo20935,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14000,3898,NITEROI
2003Fo21640,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,12000,5749,NITEROI
2003Fo22085,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14500,7657,NITEROI
2003Fo24150,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,13622,21164,NITEROI
2003Fo27133,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,16000,31739,NOVA ALVORADA DO SUL
2003Fo29956,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,12000,3961,NOVA LIMA
2003Fo31524,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14000,7278,NOVO HAMBURGO
2003Fo32121,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,6000,27964,NOVO HAMBURGO
2003Fo33061,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,13622,33032,NOVO HAMBURGO
2003Fo33960,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2003,14000,6153,OSASCO
2004Fo12760,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,12000,12384,OSASCO
2004Fo16579,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,10000,15356,OSASCO
2004Fo17987,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,15000,27221,OSASCO
2004Fo1965,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,12000,29707,OSASCO
2004Fo20198,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,12000,34615,OSASCO
2004Fo20326,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,12000,27009,PALHOCA
2004Fo20459,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14389,23791,PALMEIRAS DE GOIAS
2004Fo24160,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14000,23226,PARAIBA DO SUL
2004Fo25799,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14000,11824,PARNAIBA
2004Fo26720,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14533,11845,PARNAIBA
2004Fo26890,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,13555,21763,PARNAIBA
2004Fo31976,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14000,23802,PARNAIBA
2004Fo3244,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,12000,35365,PASSO FUNDO
2004Fo33661,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,15000,27135,PATOS
2004Fo7067,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14000,18372,PETROPOLIS
2004Fo9828,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2004,14500,20059,PICOS
2005Fo1208,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,10000,12586,PIRACICABA
2005Fo17715,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,14000,34710,PIRACICABA
2005Fo18373,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,15000,26143,PIRAPETINGA
2005Fo2238,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,14000,19426,PIRASSUNUNGA
2005Fo24038,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,17000,8518,POCO PRETO
2005Fo25591,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,12000,26367,PONTA GROSSA
2005Fo26235,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,15000,26441,PONTA GROSSA
2005Fo27897,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,14000,34521,PONTA GROSSA
2005Fo3027,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,13500,20740,PONTA GROSSA
2005Fo32935,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,18000,33886,PONTAL
2005Fo34125,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,15000,27388,PORTO ALEGRE
2005Fo515,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,18500,29489,PORTO ALEGRE
2005Fo6417,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,14000,3839,PORTO NACIONAL
2005Fo8904,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2005,14941,12801,PORTO VELHO
2006Fo10425,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,12000,22571,POTIRENDABA
2006Fo11241,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,18000,3718,POUSO ALEGRE
2006Fo2091,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,15000,28752,PRESIDENTE BERNARDES
2006Fo25866,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,14000,22970,PRESIDENTE OLEGARIO
2006Fo27717,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,15000,25988,PRESIDENTE VENCESLAU
2006Fo30465,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,16000,4556,PRIMAVERA DO LESTE
2006Fo3747,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,13000,18469,QUADRA
2006Fo9618,Ford,Fiesta Supercharger 1.0 8V 95cv 5p,2006,16000,24080,QUIXERAMOBIM
2013Fo22535,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2013,47715,19804,RAPOSOS
2014Fo13077,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,59690,15606,RECIFE
2014Fo13353,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,60000,21337,RECIFE
2014Fo21297,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,48000,21405,RIBEIRAO PRETO
2014Fo33340,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,45000,30438,RIBEIRAO PRETO
2014Fo4893,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,43000,30652,RIBEIRAO PRETO
2014Fo5947,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,50000,5696,RIO DE JANEIRO
2014Fo6492,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,49000,12441,RIO DE JANEIRO
2014Fo6716,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,50000,16594,RIO DE JANEIRO
2014Fo8166,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2014,48000,16701,RIO DE JANEIRO
2015Fo6843,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2015,62000,17023,RIO DE JANEIRO
2015Fo7740,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2015,60000,17492,RIO DE JANEIRO
2016Fo2727,Ford,Fiesta TITANIUM 1.6 16V Flex Aut.,2016,16000,17795,RIO DE JANEIRO
2013Fo28851,Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,2013,45000,19036,RIO DE JANEIRO
2014Fo21348,Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,2014,45615,22936,RIO DE JANEIRO
2014Fo8400,Ford,Fiesta TITANIUM 1.6 16V Flex Mec.,2014,44525,24983,RIO DE JANEIRO
2008Fo18018,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,18900,25501,RIO DE JANEIRO
2008Fo20172,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,20000,27876,RIO DE JANEIRO
2008Fo21899,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,19000,29322,RIO DE JANEIRO
2008Fo27804,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,18079,30714,RIO DE JANEIRO
2008Fo32979,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,19000,30961,RIO DE JANEIRO
2008Fo8533,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,30000,10160,RIO DOS CEDROS
2008Fo8753,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2008,18000,12464,RIO DOS CEDROS
2009Fo18446,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2009,20000,13055,RIO DOS CEDROS
2009Fo32704,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2009,22000,35687,RIO LARGO
2009Fo34169,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2009,20000,19628,RONDONOPOLIS
2010Fo10019,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,19000,13275,SALGUEIRO
2010Fo12301,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,22392,33536,SANTA LUZIA
2010Fo14194,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,19000,18856,SANTA RITA
2010Fo24198,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,25000,7301,SANTA ROSA DO SUL
2010Fo27357,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,19000,24978,SANTANA
2010Fo32230,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,60000,21051,SANTANA DE PARNAIBA
2010Fo4375,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,21493,18341,SANTO ANDRE
2010Fo9190,Ford,Fiesta TRAIL 1.0 8V Flex 5p,2010,15000,33684,SANTO ANDRE
2008Fo12608,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2008,23000,16736,SANTO ANDRE
2008Fo1493,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2008,16000,22157,SANTO ANDRE
2009Fo23130,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2009,22829,26522,SANTO ANTONIO DAS MISSÕES
2010Fo13089,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,23000,33564,SANTO ANTONIO DO MONTE
2010Fo13194,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,20000,15860,SANTOS
2010Fo18328,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,22000,25475,SANTOS
2010Fo28353,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,25000,27064,SAO BERNARDO DO CAMPO
2010Fo33781,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,22000,29888,SAO BERNARDO DO CAMPO
2010Fo34792,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,23000,30611,SAO BERNARDO DO CAMPO
2010Fo7328,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2010,15000,31089,SAO BERNARDO DO CAMPO
1991Fi28386,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,1991,15000,34959,SAO BERNARDO DO CAMPO
1994Fi18608,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,1994,10000,22645,SAO BORJA
2003Fi2482,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2003,13800,22271,SAO CAETANO DO SUL
2003Fi30708,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2003,14000,29938,SAO CAETANO DO SUL
2004Fi10862,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2004,13800,25939,SAO FIDELIS
2004Fi14486,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2004,13500,30451,SAO GABRIEL
2005Fi24171,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2005,18000,16621,SAO JOSE
2005Fi4347,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2005,14000,20113,SAO JOSE
2006Fi10592,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,15403,24801,SAO JOSE
2006Fi18092,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,15000,30120,SAO JOSE
2006Fi20006,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,18000,22501,SAO JOSE DE RIBAMAR
2006Fi25331,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,17000,20732,SAO JOSE DO RIO PRETO
2006Fi27828,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,15000,24318,SAO JOSE DO RIO PRETO
2006Fi30254,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,16000,32453,SAO JOSE DO RIO PRETO
2006Fi30480,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,16000,1043,SAO JOSE DOS CAMPOS
2006Fi3103,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,16000,1979,SAO JOSE DOS CAMPOS
2006Fi31675,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,18000,4607,SAO JOSE DOS CAMPOS
2006Fi3765,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,17000,23461,SAO JOSE DOS CAMPOS
2006Fi4771,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,15000,14571,SAO JOSE DOS PINHAIS
2006Fi6017,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,15000,23610,SAO LOURENCO DO SUL
2006Fi9637,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2006,100000,5693,SAO LUIS
2007Fi13570,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2007,16000,30594,SAO LUIS
2007Fi20141,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2007,15000,13068,SAO PAULO
2007Fi22450,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2007,20000,1978,SAO PAULO
2007Fi2582,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2007,17500,2230,SAO PAULO
2007Fi61,Fiat,Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex,2007,15000,5408,SAO PAULO
